target,mae,mse,rmse,r2
Dry_Green_g,8.474140167236328,111.71762084960938,10.569655663720052,0.662377119064331
Dry_Total_g,16.916704177856445,616.6671752929688,24.83278428394546,0.41873699426651
GDM_g,7.096495151519775,83.9938735961914,9.164817161088997,0.7351917028427124
overall,10.829113006591797,270.7928466796875,16.455784596295842,0.6095007658004761
